ID_PROJETO,ID_PESSOA,NM_PROJETO,DS_TIPO_MEMBRO
380583,3059453,ESTUDO DA DINÂMICA DOS CINTURÕES DE RADIAÇÃO TERRESTRES,DISCENTE
380583,481103,ESTUDO DA DINÂMICA DOS CINTURÕES DE RADIAÇÃO TERRESTRES,DISCENTE
380583,478768,ESTUDO DA DINÂMICA DOS CINTURÕES DE RADIAÇÃO TERRESTRES,PARTICIPANTE EXTERNO
380583,1273413,ESTUDO DA DINÂMICA DOS CINTURÕES DE RADIAÇÃO TERRESTRES,DISCENTE
380583,552678,ESTUDO DA DINÂMICA DOS CINTURÕES DE RADIAÇÃO TERRESTRES,DISCENTE
641025,907125,TRANSITION TO SUSTAINABILITY AND AGRICULTURE-ENERGY-WATER NEXUS: EXPLORING AN INTEGRATED APPROACH WITH CASE STUDIES IN THE CERRADO AND CAATINGA,DOCENTE
641025,525588,TRANSITION TO SUSTAINABILITY AND AGRICULTURE-ENERGY-WATER NEXUS: EXPLORING AN INTEGRATED APPROACH WITH CASE STUDIES IN THE CERRADO AND CAATINGA,DOCENTE
641025,524036,TRANSITION TO SUSTAINABILITY AND AGRICULTURE-ENERGY-WATER NEXUS: EXPLORING AN INTEGRATED APPROACH WITH CASE STUDIES IN THE CERRADO AND CAATINGA,DOCENTE
641025,852211,TRANSITION TO SUSTAINABILITY AND AGRICULTURE-ENERGY-WATER NEXUS: EXPLORING AN INTEGRATED APPROACH WITH CASE STUDIES IN THE CERRADO AND CAATINGA,DOCENTE
641025,534574,TRANSITION TO SUSTAINABILITY AND AGRICULTURE-ENERGY-WATER NEXUS: EXPLORING AN INTEGRATED APPROACH WITH CASE STUDIES IN THE CERRADO AND CAATINGA,PARTICIPANTE EXTERNO
576456,974604,DESENVOLVIMENTO DE UM SISTEMA HÍBRIDO DE PREVISÃO DE IRRADIAÇÃO SOLAR DE CURTO PRAZO COM FOCO NA GESTÃO DA GERAÇÃO HELIOTÉRMICA - PREVER,PARTICIPANTE EXTERNO
576456,166117,DESENVOLVIMENTO DE UM SISTEMA HÍBRIDO DE PREVISÃO DE IRRADIAÇÃO SOLAR DE CURTO PRAZO COM FOCO NA GESTÃO DA GERAÇÃO HELIOTÉRMICA - PREVER,DISCENTE
576456,18398,DESENVOLVIMENTO DE UM SISTEMA HÍBRIDO DE PREVISÃO DE IRRADIAÇÃO SOLAR DE CURTO PRAZO COM FOCO NA GESTÃO DA GERAÇÃO HELIOTÉRMICA - PREVER,DOCENTE
576456,124424,DESENVOLVIMENTO DE UM SISTEMA HÍBRIDO DE PREVISÃO DE IRRADIAÇÃO SOLAR DE CURTO PRAZO COM FOCO NA GESTÃO DA GERAÇÃO HELIOTÉRMICA - PREVER,PARTICIPANTE EXTERNO
576672,18232,DESENVOLVIMENTO DO MODELO BRASILEIRO DO SISTEMA CLIMÁTICO GLOBAL,DOCENTE
576672,229199,DESENVOLVIMENTO DO MODELO BRASILEIRO DO SISTEMA CLIMÁTICO GLOBAL,DOCENTE
576672,19926,DESENVOLVIMENTO DO MODELO BRASILEIRO DO SISTEMA CLIMÁTICO GLOBAL,DOCENTE
518784,538442,"DESENVOLVIMENTO DO MODELO BRASILEIRO DO SISTEMA TERRESTRE - BESM E GERAÇÃO DE CENÁRIOS DE MUDANÇAS CLIMÁTICAS, VISANDO ESTUDOS DE IMPACTOS SOBRE OS RECURSOS HÍDRICOS",PARTICIPANTE EXTERNO
518784,19926,"DESENVOLVIMENTO DO MODELO BRASILEIRO DO SISTEMA TERRESTRE - BESM E GERAÇÃO DE CENÁRIOS DE MUDANÇAS CLIMÁTICAS, VISANDO ESTUDOS DE IMPACTOS SOBRE OS RECURSOS HÍDRICOS",PARTICIPANTE EXTERNO
577405,328961,PREVENÇÃO DE DESLIZAMENTOS SE APRENDE NA ESCOLA: CIÊNCIA CIDADÃ EM REDUÇÃO DE RISCOS DE DESASTRES,DOCENTE
577405,185843,PREVENÇÃO DE DESLIZAMENTOS SE APRENDE NA ESCOLA: CIÊNCIA CIDADÃ EM REDUÇÃO DE RISCOS DE DESASTRES,PARTICIPANTE EXTERNO
576750,532709,PROGRAMA DE MONITORAMENTO DA FLORESTA AMAZÔNICA BRASILEIRA POR SATÉLITE,DOCENTE
576750,525677,PROGRAMA DE MONITORAMENTO DA FLORESTA AMAZÔNICA BRASILEIRA POR SATÉLITE,DOCENTE
576750,524412,PROGRAMA DE MONITORAMENTO DA FLORESTA AMAZÔNICA BRASILEIRA POR SATÉLITE,DOCENTE
576750,1309874,PROGRAMA DE MONITORAMENTO DA FLORESTA AMAZÔNICA BRASILEIRA POR SATÉLITE,PARTICIPANTE EXTERNO
576750,861447,PROGRAMA DE MONITORAMENTO DA FLORESTA AMAZÔNICA BRASILEIRA POR SATÉLITE,PARTICIPANTE EXTERNO
475019,11354,PREVISÃO IMEDIATA DE TEMPESTADES INTENSAS E ENTENDIMENTO DOS PROCESSOS FÍSICOS NO INTERIOR DAS NUVENS O SOS- CHUVA (SISTEMA DE OBSERVAÇÃO E PREVISÃO DE TEMPO SEVERO,DOCENTE
189339,535311,PROGRAMA DE MUDANÇAS CLIMÁTICAS - INCT CLIMA,PARTICIPANTE EXTERNO
189339,13043,PROGRAMA DE MUDANÇAS CLIMÁTICAS - INCT CLIMA,PARTICIPANTE EXTERNO
189339,19814,PROGRAMA DE MUDANÇAS CLIMÁTICAS - INCT CLIMA,PARTICIPANTE EXTERNO
189339,15173,PROGRAMA DE MUDANÇAS CLIMÁTICAS - INCT CLIMA,DOCENTE
189339,10861,PROGRAMA DE MUDANÇAS CLIMÁTICAS - INCT CLIMA,DOCENTE
189339,11354,PROGRAMA DE MUDANÇAS CLIMÁTICAS - INCT CLIMA,DOCENTE
362241,24241,PREVISÃO DE TEMPO DE CURTO PRAZO EM ULTRA-ALTA RESOLUÇÃO ESPACIAL PARA A REGIÃO METROPOLITANA DE MANAUS: IMPACTO DO REFINAMENTO DA CONDIÇÃO INICIAL DA ATMOSFERA COM ASSIMILAÇÃO DE DADOS LOCAIS,PARTICIPANTE EXTERNO
362241,514828,PREVISÃO DE TEMPO DE CURTO PRAZO EM ULTRA-ALTA RESOLUÇÃO ESPACIAL PARA A REGIÃO METROPOLITANA DE MANAUS: IMPACTO DO REFINAMENTO DA CONDIÇÃO INICIAL DA ATMOSFERA COM ASSIMILAÇÃO DE DADOS LOCAIS,DOCENTE
362241,641897,PREVISÃO DE TEMPO DE CURTO PRAZO EM ULTRA-ALTA RESOLUÇÃO ESPACIAL PARA A REGIÃO METROPOLITANA DE MANAUS: IMPACTO DO REFINAMENTO DA CONDIÇÃO INICIAL DA ATMOSFERA COM ASSIMILAÇÃO DE DADOS LOCAIS,DOCENTE
362241,217263,PREVISÃO DE TEMPO DE CURTO PRAZO EM ULTRA-ALTA RESOLUÇÃO ESPACIAL PARA A REGIÃO METROPOLITANA DE MANAUS: IMPACTO DO REFINAMENTO DA CONDIÇÃO INICIAL DA ATMOSFERA COM ASSIMILAÇÃO DE DADOS LOCAIS,DOCENTE
577471,196182,URBE LATAM: UNDERSTANDING RISKS AND BUILDING ENHANCED CAPABILITIES IN LATIN AMERICA,PARTICIPANTE EXTERNO
577471,328961,URBE LATAM: UNDERSTANDING RISKS AND BUILDING ENHANCED CAPABILITIES IN LATIN AMERICA,DOCENTE
577471,185843,URBE LATAM: UNDERSTANDING RISKS AND BUILDING ENHANCED CAPABILITIES IN LATIN AMERICA,PARTICIPANTE EXTERNO
576794,3654905,VALIDATION OF OCO2 COLUMN CO2 OVER TROPICAL SOUTH AMERICA VIA INVERSE MODELLING OF IN SITU MEASUREMENTS,PARTICIPANTE EXTERNO
576794,510560,VALIDATION OF OCO2 COLUMN CO2 OVER TROPICAL SOUTH AMERICA VIA INVERSE MODELLING OF IN SITU MEASUREMENTS,DOCENTE
516684,308424,AMAZONFACE,PARTICIPANTE EXTERNO
516684,525588,AMAZONFACE,DOCENTE
601705,308424,AMAZONFACE/ME: PROJETO DE INTEGRAÇÃO MODELAGEM-EXPERIMENTO DO AMAZON-FACE - O PAPEL DA BIODIVERSIDADE E FEEDBACKS CLIMÁTICOS,PARTICIPANTE EXTERNO
601705,907125,AMAZONFACE/ME: PROJETO DE INTEGRAÇÃO MODELAGEM-EXPERIMENTO DO AMAZON-FACE - O PAPEL DA BIODIVERSIDADE E FEEDBACKS CLIMÁTICOS,DOCENTE
601705,229199,AMAZONFACE/ME: PROJETO DE INTEGRAÇÃO MODELAGEM-EXPERIMENTO DO AMAZON-FACE - O PAPEL DA BIODIVERSIDADE E FEEDBACKS CLIMÁTICOS,DOCENTE
601705,336933,AMAZONFACE/ME: PROJETO DE INTEGRAÇÃO MODELAGEM-EXPERIMENTO DO AMAZON-FACE - O PAPEL DA BIODIVERSIDADE E FEEDBACKS CLIMÁTICOS,EGRESSO
601705,966271,AMAZONFACE/ME: PROJETO DE INTEGRAÇÃO MODELAGEM-EXPERIMENTO DO AMAZON-FACE - O PAPEL DA BIODIVERSIDADE E FEEDBACKS CLIMÁTICOS,DOCENTE
578307,18232,PROJETO INSTITUTO DO MILENIO LBA 2,DOCENTE
578307,15173,PROJETO INSTITUTO DO MILENIO LBA 2,DOCENTE
578307,6611,PROJETO INSTITUTO DO MILENIO LBA 2,PARTICIPANTE EXTERNO
578307,21510,PROJETO INSTITUTO DO MILENIO LBA 2,PARTICIPANTE EXTERNO
578307,19636,PROJETO INSTITUTO DO MILENIO LBA 2,PARTICIPANTE EXTERNO
578307,13772,PROJETO INSTITUTO DO MILENIO LBA 2,PARTICIPANTE EXTERNO
578289,18232,PROJETO LBA,DOCENTE
578289,15173,PROJETO LBA,DOCENTE
578289,14471,PROJETO LBA,PARTICIPANTE EXTERNO
578289,19636,PROJETO LBA,PARTICIPANTE EXTERNO
189409,14579,VARIAÇÕES GEOMAGNÉTICAS,DOCENTE
189409,267533,VARIAÇÕES GEOMAGNÉTICAS,DOCENTE
189409,11297,VARIAÇÕES GEOMAGNÉTICAS,DOCENTE
189409,481103,VARIAÇÕES GEOMAGNÉTICAS,DISCENTE
189434,535091,FÍSICA DE PLASMA ESPACIAL - PLAESP,DOCENTE
189434,523053,FÍSICA DE PLASMA ESPACIAL - PLAESP,DOCENTE
189434,963119,FÍSICA DE PLASMA ESPACIAL - PLAESP,DOCENTE
189434,1482029,FÍSICA DE PLASMA ESPACIAL - PLAESP,PARTICIPANTE EXTERNO
189434,83701,FÍSICA DE PLASMA ESPACIAL - PLAESP,PARTICIPANTE EXTERNO
189434,271935,FÍSICA DE PLASMA ESPACIAL - PLAESP,PARTICIPANTE EXTERNO
189434,1479411,FÍSICA DE PLASMA ESPACIAL - PLAESP,PARTICIPANTE EXTERNO
189434,499538,FÍSICA DE PLASMA ESPACIAL - PLAESP,DISCENTE
189434,564166,FÍSICA DE PLASMA ESPACIAL - PLAESP,DISCENTE
576678,524412,"A ""FLORESTA URBANIZADA"": O GRADIENTE URBANO NA AMAZÔNIA BRASILEIRA",DOCENTE
576678,521315,"A ""FLORESTA URBANIZADA"": O GRADIENTE URBANO NA AMAZÔNIA BRASILEIRA",PARTICIPANTE EXTERNO
641036,430259,ADAPTABRASIL - SISTEMA BRASILEIRO DE MONITORAMENTO E OBSERVAÇÃO DO IMPACTO DA MUDANÇA CLIMÁTICA,DOCENTE
641036,525588,ADAPTABRASIL - SISTEMA BRASILEIRO DE MONITORAMENTO E OBSERVAÇÃO DO IMPACTO DA MUDANÇA CLIMÁTICA,DOCENTE
641036,98568,ADAPTABRASIL - SISTEMA BRASILEIRO DE MONITORAMENTO E OBSERVAÇÃO DO IMPACTO DA MUDANÇA CLIMÁTICA,DOCENTE
641036,852211,ADAPTABRASIL - SISTEMA BRASILEIRO DE MONITORAMENTO E OBSERVAÇÃO DO IMPACTO DA MUDANÇA CLIMÁTICA,DOCENTE
189402,531588,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DOCENTE
189402,537190,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DOCENTE
189402,18523,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DOCENTE
189402,20929,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DOCENTE
189402,22125,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DOCENTE
189402,1272933,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DISCENTE
189402,2166733,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DISCENTE
189402,1337955,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DISCENTE
189402,535130,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DOCENTE
189402,135287,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,PARTICIPANTE EXTERNO
189402,141122,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,PARTICIPANTE EXTERNO
189402,20595,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,PARTICIPANTE EXTERNO
189402,18242,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,PARTICIPANTE EXTERNO
189402,531040,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,PARTICIPANTE EXTERNO
189402,171778,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,PARTICIPANTE EXTERNO
189402,2828031,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DISCENTE
189402,1515205,AEROLUMINESCÊNCIA COMO INDICADOR DAS ONDAS ATMOSFÉRICAS,DISCENTE
189421,21431,ANÁLISE DE CARACTERÍSTICAS MULTI-ESCALA E INTRÍNSECAS DAS PERTURBAÇÕES GEOMAGNÉTICAS PARA PROPÓSITOS DE MODELAGEM,DOCENTE
189421,528597,ANÁLISE DE CARACTERÍSTICAS MULTI-ESCALA E INTRÍNSECAS DAS PERTURBAÇÕES GEOMAGNÉTICAS PARA PROPÓSITOS DE MODELAGEM,DOCENTE
189421,538206,ANÁLISE DE CARACTERÍSTICAS MULTI-ESCALA E INTRÍNSECAS DAS PERTURBAÇÕES GEOMAGNÉTICAS PARA PROPÓSITOS DE MODELAGEM,PARTICIPANTE EXTERNO
189399,1417101,ELETRODINÂMICA DA IONOSFERA EQUATORIAL,DOCENTE
189399,21914,ELETRODINÂMICA DA IONOSFERA EQUATORIAL,DOCENTE
189399,46885,ELETRODINÂMICA DA IONOSFERA EQUATORIAL,DOCENTE
189399,22845,ELETRODINÂMICA DA IONOSFERA EQUATORIAL,DOCENTE
189399,315135,ELETRODINÂMICA DA IONOSFERA EQUATORIAL,PÓS-DOC
189399,2016793,ELETRODINÂMICA DA IONOSFERA EQUATORIAL,PARTICIPANTE EXTERNO
189399,329664,ELETRODINÂMICA DA IONOSFERA EQUATORIAL,PARTICIPANTE EXTERNO
636706,1285416,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,DISCENTE
636706,505417,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,DISCENTE
636706,535578,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,DOCENTE
636706,60210,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,EGRESSO
636706,206773,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,EGRESSO
636706,1072822,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,EGRESSO
636706,128044,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,EGRESSO
636706,332266,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,PARTICIPANTE EXTERNO
636706,1314165,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,PARTICIPANTE EXTERNO
636706,1408763,ESTUDO COMPREENSIVO DO CLIMA ESPACIAL NA AMÉRICA DO SUL,DISCENTE
189428,535130,"ESTUDO DA DINÃMICA DA REGIÃO DA MESOSFERA E BAIXA TERMOSFERA(80 A 100 KM DE ALTITUDE) NA ILHA REI GEORGE, ANTÁRTICA (62 GRAUS S)",DOCENTE
189428,531588,"ESTUDO DA DINÃMICA DA REGIÃO DA MESOSFERA E BAIXA TERMOSFERA(80 A 100 KM DE ALTITUDE) NA ILHA REI GEORGE, ANTÁRTICA (62 GRAUS S)",DOCENTE
189428,18523,"ESTUDO DA DINÃMICA DA REGIÃO DA MESOSFERA E BAIXA TERMOSFERA(80 A 100 KM DE ALTITUDE) NA ILHA REI GEORGE, ANTÁRTICA (62 GRAUS S)",DOCENTE
189428,22125,"ESTUDO DA DINÃMICA DA REGIÃO DA MESOSFERA E BAIXA TERMOSFERA(80 A 100 KM DE ALTITUDE) NA ILHA REI GEORGE, ANTÁRTICA (62 GRAUS S)",DOCENTE
189428,452707,"ESTUDO DA DINÃMICA DA REGIÃO DA MESOSFERA E BAIXA TERMOSFERA(80 A 100 KM DE ALTITUDE) NA ILHA REI GEORGE, ANTÁRTICA (62 GRAUS S)",PARTICIPANTE EXTERNO
576482,974604,DESENVOLVIMENTO DE ME¿TODOS DE LEVANTAMENTO DE RECURSOS DE ENERGIA SOLAR E EO¿LICA,PARTICIPANTE EXTERNO
576482,12360,DESENVOLVIMENTO DE ME¿TODOS DE LEVANTAMENTO DE RECURSOS DE ENERGIA SOLAR E EO¿LICA,PARTICIPANTE EXTERNO
576482,18398,DESENVOLVIMENTO DE ME¿TODOS DE LEVANTAMENTO DE RECURSOS DE ENERGIA SOLAR E EO¿LICA,DOCENTE
516631,85878,FOREST 2020,PARTICIPANTE EXTERNO
516631,525588,FOREST 2020,DOCENTE
516631,534574,FOREST 2020,PARTICIPANTE EXTERNO
516631,241881,FOREST 2020,PARTICIPANTE EXTERNO
577452,196182,GCRF GLOBAL RESEARCH TRANSLATION AWARDS - WATERPROOFING DATA,PARTICIPANTE EXTERNO
577452,979788,GCRF GLOBAL RESEARCH TRANSLATION AWARDS - WATERPROOFING DATA,PARTICIPANTE EXTERNO
577452,328961,GCRF GLOBAL RESEARCH TRANSLATION AWARDS - WATERPROOFING DATA,DOCENTE
576449,528516,GEOCLIMA,DOCENTE
576799,510560,IG³IS - MEMBERSHIP IN THE WRITING TEAM OF THE IMPLEMENTATION PLAN FOR AN INTEGRATED GLOBAL GREENHOUSE GAS INFORMATION SYSTEM,DOCENTE
518515,524036,RECURSOS HÍDRICOS NA BACIA DO RIO PARAÍBA DO SUL: INTEGRANDO ASPECTOS NATURAIS E ANTRÓPICOS,DOCENTE
518515,12521,RECURSOS HÍDRICOS NA BACIA DO RIO PARAÍBA DO SUL: INTEGRANDO ASPECTOS NATURAIS E ANTRÓPICOS,DOCENTE
518515,510010,RECURSOS HÍDRICOS NA BACIA DO RIO PARAÍBA DO SUL: INTEGRANDO ASPECTOS NATURAIS E ANTRÓPICOS,PARTICIPANTE EXTERNO
600785,17434,BRAZIL DATA CUBE,DOCENTE
600785,973995,BRAZIL DATA CUBE,PARTICIPANTE EXTERNO
600785,218420,BRAZIL DATA CUBE,PARTICIPANTE EXTERNO
600785,2181238,BRAZIL DATA CUBE,DISCENTE
189297,323668,VARIABILIDADE CLIMÁTICA OCEÂNICA E ATMOSFÉRICA NO ATLÂNTICO SUDOESTE,PARTICIPANTE EXTERNO
189297,531990,VARIABILIDADE CLIMÁTICA OCEÂNICA E ATMOSFÉRICA NO ATLÂNTICO SUDOESTE,DOCENTE
189297,47377,VARIABILIDADE CLIMÁTICA OCEÂNICA E ATMOSFÉRICA NO ATLÂNTICO SUDOESTE,PARTICIPANTE EXTERNO
637092,477128,ASSIMILAÇÃO DE DADOS DE UMIDADE DO SOLO EM MODELOS DE PREVISÃO NUMÉRICA DE TEMPO E CLIMA,EGRESSO
637092,317286,ASSIMILAÇÃO DE DADOS DE UMIDADE DO SOLO EM MODELOS DE PREVISÃO NUMÉRICA DE TEMPO E CLIMA,EGRESSO
637092,432827,ASSIMILAÇÃO DE DADOS DE UMIDADE DO SOLO EM MODELOS DE PREVISÃO NUMÉRICA DE TEMPO E CLIMA,EGRESSO
637092,217263,ASSIMILAÇÃO DE DADOS DE UMIDADE DO SOLO EM MODELOS DE PREVISÃO NUMÉRICA DE TEMPO E CLIMA,DOCENTE
630763,185213,PROGRAMA INSTITUCIONAL DE INTERNACIONALIZAÇÃO / CAPES ¿ PRINT,DISCENTE
630763,1227105,PROGRAMA INSTITUCIONAL DE INTERNACIONALIZAÇÃO / CAPES ¿ PRINT,DISCENTE
630763,1515969,PROGRAMA INSTITUCIONAL DE INTERNACIONALIZAÇÃO / CAPES ¿ PRINT,DISCENTE
630763,613057,PROGRAMA INSTITUCIONAL DE INTERNACIONALIZAÇÃO / CAPES ¿ PRINT,DOCENTE
189329,523900,PROJETO CHUVA - CLOUD PROCESSES OF THE MAIN PRECIPITATION SYSTEMS IN BRAZIL: A CONTRIBUTION TO CLOUD RESOLVING MODELING AND TO THE GPM,PARTICIPANTE EXTERNO
189329,21510,PROJETO CHUVA - CLOUD PROCESSES OF THE MAIN PRECIPITATION SYSTEMS IN BRAZIL: A CONTRIBUTION TO CLOUD RESOLVING MODELING AND TO THE GPM,PARTICIPANTE EXTERNO
189329,975259,PROJETO CHUVA - CLOUD PROCESSES OF THE MAIN PRECIPITATION SYSTEMS IN BRAZIL: A CONTRIBUTION TO CLOUD RESOLVING MODELING AND TO THE GPM,DOCENTE
189329,12360,PROJETO CHUVA - CLOUD PROCESSES OF THE MAIN PRECIPITATION SYSTEMS IN BRAZIL: A CONTRIBUTION TO CLOUD RESOLVING MODELING AND TO THE GPM,DOCENTE
189329,11354,PROJETO CHUVA - CLOUD PROCESSES OF THE MAIN PRECIPITATION SYSTEMS IN BRAZIL: A CONTRIBUTION TO CLOUD RESOLVING MODELING AND TO THE GPM,DOCENTE
474937,450982,SUPORTE A PREVISÃO DE CURTÍSSIMO PRAZO ATRAVÉS DA ASSIMILAÇÃO DE DADOS EM CICLO DE ATUALIZAÇÃO RÁPIDA,PARTICIPANTE EXTERNO
474937,203629,SUPORTE A PREVISÃO DE CURTÍSSIMO PRAZO ATRAVÉS DA ASSIMILAÇÃO DE DADOS EM CICLO DE ATUALIZAÇÃO RÁPIDA,PARTICIPANTE EXTERNO
474937,758343,SUPORTE A PREVISÃO DE CURTÍSSIMO PRAZO ATRAVÉS DA ASSIMILAÇÃO DE DADOS EM CICLO DE ATUALIZAÇÃO RÁPIDA,DISCENTE
474937,369454,SUPORTE A PREVISÃO DE CURTÍSSIMO PRAZO ATRAVÉS DA ASSIMILAÇÃO DE DADOS EM CICLO DE ATUALIZAÇÃO RÁPIDA,PARTICIPANTE EXTERNO
474937,514828,SUPORTE A PREVISÃO DE CURTÍSSIMO PRAZO ATRAVÉS DA ASSIMILAÇÃO DE DADOS EM CICLO DE ATUALIZAÇÃO RÁPIDA,DOCENTE
474937,641897,SUPORTE A PREVISÃO DE CURTÍSSIMO PRAZO ATRAVÉS DA ASSIMILAÇÃO DE DADOS EM CICLO DE ATUALIZAÇÃO RÁPIDA,DOCENTE
474937,217263,SUPORTE A PREVISÃO DE CURTÍSSIMO PRAZO ATRAVÉS DA ASSIMILAÇÃO DE DADOS EM CICLO DE ATUALIZAÇÃO RÁPIDA,DOCENTE
578155,514988,PROJETO PLUVIÔMETROS NAS COMUNIDADES,DOCENTE
578155,7699,PROJETO PLUVIÔMETROS NAS COMUNIDADES,DOCENTE
578155,328961,PROJETO PLUVIÔMETROS NAS COMUNIDADES,DOCENTE
578155,428252,PROJETO PLUVIÔMETROS NAS COMUNIDADES,PARTICIPANTE EXTERNO
521301,907125,VARIAÇÃO INTERANUAL DO BALANÇO DE GASES DE EFEITO ESTUFA NA BACIA AMAZÔNICA E SEUS CONTROLES SOB AQUECIMENTO E VARIAÇÃO CLIMÁTICA - CARBAM ? ESTUDO DE LONGO TERMO DO BALANÇO DO CARBONO AMAZÔNICO,DOCENTE
521301,525588,VARIAÇÃO INTERANUAL DO BALANÇO DE GASES DE EFEITO ESTUFA NA BACIA AMAZÔNICA E SEUS CONTROLES SOB AQUECIMENTO E VARIAÇÃO CLIMÁTICA - CARBAM ? ESTUDO DE LONGO TERMO DO BALANÇO DO CARBONO AMAZÔNICO,DOCENTE
521301,510560,VARIAÇÃO INTERANUAL DO BALANÇO DE GASES DE EFEITO ESTUFA NA BACIA AMAZÔNICA E SEUS CONTROLES SOB AQUECIMENTO E VARIAÇÃO CLIMÁTICA - CARBAM ? ESTUDO DE LONGO TERMO DO BALANÇO DO CARBONO AMAZÔNICO,DOCENTE
521301,632901,VARIAÇÃO INTERANUAL DO BALANÇO DE GASES DE EFEITO ESTUFA NA BACIA AMAZÔNICA E SEUS CONTROLES SOB AQUECIMENTO E VARIAÇÃO CLIMÁTICA - CARBAM ? ESTUDO DE LONGO TERMO DO BALANÇO DO CARBONO AMAZÔNICO,PARTICIPANTE EXTERNO
519133,269635,ANÁLISE INTEGRADA DOS DESAFIOS DA AGENDA 2030 ? AINDA 2030,DOCENTE
519133,17545,ANÁLISE INTEGRADA DOS DESAFIOS DA AGENDA 2030 ? AINDA 2030,PARTICIPANTE EXTERNO
576459,229199,APOIO À SUB-REDE DE MODELAGEM CLIMÁTICA DA REDE CLIMA (CPTEC/INPE) PARA SUBSIDIAR A COMPONENTE DE VULNERABILIDADE E ADAPTAÇÃO DA QUARTA COMUNICAÇÃO NACIONAL DO BRASIL À CONVENÇÃO-QUADRO DAS NAÇÕES UNIDAS SOBRE MUDANÇA DO CLIMA (4CN),DOCENTE
576459,525588,APOIO À SUB-REDE DE MODELAGEM CLIMÁTICA DA REDE CLIMA (CPTEC/INPE) PARA SUBSIDIAR A COMPONENTE DE VULNERABILIDADE E ADAPTAÇÃO DA QUARTA COMUNICAÇÃO NACIONAL DO BRASIL À CONVENÇÃO-QUADRO DAS NAÇÕES UNIDAS SOBRE MUDANÇA DO CLIMA (4CN),DOCENTE
577505,196182,WATERPROOFING DATA: ENGAGING STAKEHOLDERS IN SUSTAINABLE FLOOD RISK GOVERNANCE FOR URBAN RESILIENCE,PARTICIPANTE EXTERNO
577505,979788,WATERPROOFING DATA: ENGAGING STAKEHOLDERS IN SUSTAINABLE FLOOD RISK GOVERNANCE FOR URBAN RESILIENCE,PARTICIPANTE EXTERNO
577505,328961,WATERPROOFING DATA: ENGAGING STAKEHOLDERS IN SUSTAINABLE FLOOD RISK GOVERNANCE FOR URBAN RESILIENCE,DOCENTE
519056,990955,AVALIAÇÃO DE PROCEDIMENTOS GEOESTATÍSTICOS PARA INCREMENTO DA ACURÁCIA DE MODELOS DIGITAIS DE ELEVAÇÃO,PARTICIPANTE EXTERNO
519056,434251,AVALIAÇÃO DE PROCEDIMENTOS GEOESTATÍSTICOS PARA INCREMENTO DA ACURÁCIA DE MODELOS DIGITAIS DE ELEVAÇÃO,PARTICIPANTE EXTERNO
189426,517225,DESENVOLVIMENTO DE CUBESATS - NANOSATC-BR,DOCENTE
189426,18362,DESENVOLVIMENTO DE CUBESATS - NANOSATC-BR,DOCENTE
189426,13914,DESENVOLVIMENTO DE CUBESATS - NANOSATC-BR,PARTICIPANTE EXTERNO
277496,255330,CARACTERÍSTICAS DOS RAIOS ASCENDENTES NO BRASIL,DOCENTE
277496,524802,CARACTERÍSTICAS DOS RAIOS ASCENDENTES NO BRASIL,DOCENTE
